block_id,cell_line_id,drug1_original,drug1_id,drug1_match_source,drug2_original,drug2_id,drug2_match_source,synergy_loewe,synergy_bliss,synergy_zip,synergy_hsa,source_study
262455,HL-60,Sorafenib,Sorafenib,exact,thalidomide,,no_match,1.97056379765221,3.76480685291699,2.12983564052254,0.818747588033784,ALMANAC
262574,HL-60,Nilotinib,Nilotinib,exact,NSC-127716,,no_match,-8.69634709727749,5.90718901428333,-2.47893596420134,7.36256991355638,ALMANAC
262818,HL-60,NSC-127716,,no_match,Bortezomib,Bortezomib (Velcade),exact,-1.2092016189133,-0.172868729093791,-0.147564501660519,-0.509906227830381,ALMANAC
263374,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,methoxsalen,,no_match,-16.8437298243298,3.24713998222353,-0.247531764225371,3.81978188136348,ALMANAC
263615,HL-60,Carboplatinum,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-2.90250060308362,-3.19456283747156,-2.98754634146406,-0.563299339216504,ALMANAC
263877,HL-60,Sorafenib,Sorafenib,exact,Erlotinib hydrochloride,Erlotinib,exact,-5.66083191068329,-2.6692439461373,4.41799964040468,-3.96777614742397,ALMANAC
263973,HL-60,Lapatinib,Lapatinib,exact,TOPOTECAN HYDROCHLORIDE,,no_match,-57.524947692016,-1.88662545878577,0.82418456375172,-7.73666503631289,ALMANAC
264181,HL-60,CHEMBL277800,,no_match,Sunitinib,Sunitinib,exact,-21.2038613763559,3.60848899499443,3.84605775501682,-4.357165235631,ALMANAC
264477,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Co-V,,no_match,-6.95196561261094,1.56242975956888,0.872661098852529,1.48644854803014,ALMANAC
264694,HL-60,Nilotinib,Nilotinib,exact,Zanosar,,no_match,3.95188837314245,5.68906860667315,1.42110338432039,3.20091860035317,ALMANAC
264841,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Emcyt (Pharmacia),,no_match,-50.3797535752815,0.041754832174343,5.40968103967789,-18.2193874578532,ALMANAC
265250,HL-60,Lapatinib,Lapatinib,exact,amifostine,,no_match,-2.68382863889451,6.45378346441512,7.64001464596137,-3.21888725853508,ALMANAC
265378,HL-60,Retinoic acid,,no_match,Dasatinib,Dasatinib,exact,1.86582687016055,3.92773775185697,-4.33019207674976,3.8620337570779,ALMANAC
265624,HL-60,Sunitinib,Sunitinib,exact,Antibiotic AD 32,,no_match,0.110216894289338,5.4377770467385,6.14429673855491,6.05208321112817,ALMANAC
265705,HL-60,allopurinol,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-1.92687555920294,-1.87351267188843,-0.243018041584501,-3.03669468980505,ALMANAC
265756,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Eloxatin (TN) (Sanofi Synthelab),,no_match,-5.17901720270765,2.24047705368653,2.28856211345527,5.84100448905946,ALMANAC
265951,HL-60,bleomycin,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-2.80276922061215,-1.35553970739674,-2.46728942530523,-0.33491919251636,ALMANAC
266282,HL-60,Sunitinib,Sunitinib,exact,TOPOTECAN HYDROCHLORIDE,,no_match,0.443916615045381,-0.194180121655748,0.439581997281845,3.38564932772518,ALMANAC
266476,HL-60,Dasatinib,Dasatinib,exact,Bortezomib,Bortezomib (Velcade),exact,-2.63089511816832,1.10502551473536,0.736812041735926,-0.0999224349912125,ALMANAC
266492,HL-60,Vorinostat,,no_match,Dasatinib,Dasatinib,exact,2.97300804567046,1.77894431831207,2.60966866904901,3.20644854803015,ALMANAC
267270,HL-60,Lapatinib,Lapatinib,exact,5-Aminolevulinic acid hydrochloride,,no_match,-6.74481025548791,-10.8404670212981,-4.51969621984086,-7.86113913424949,ALMANAC
267402,HL-60,Sorafenib,Sorafenib,exact,pipobroman,,no_match,-9.68684795009199,3.92805009164949,-3.15730752362385,2.2810480599514,ALMANAC
267485,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,IMIQUIMOD,,no_match,0.337863796920138,3.76174150818724,1.78283077980436,3.11978188136348,ALMANAC
267506,HL-60,bleomycin,,no_match,Bortezomib,Bortezomib (Velcade),exact,-25.1432020801967,-5.01522584245521,-2.22627758406372,-6.34358562214407,ALMANAC
267992,HL-60,Lapatinib,Lapatinib,exact,ifosfamide,,no_match,-3.07050153689603,2.83113677844862,2.67284604665837,-2.35999836964619,ALMANAC
268242,HL-60,Retinoic acid,,no_match,Nilotinib,Nilotinib,exact,-10.2316228974678,2.13496865301112,0.456385030254745,0.547559659141238,ALMANAC
268465,HL-60,Retinoic acid,,no_match,Lapatinib,Lapatinib,exact,-7.1887428632055,5.48704267550908,-4.42074338009087,1.77092264596679,ALMANAC
268683,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,thalidomide,,no_match,-28.3518568625363,4.09488661976123,0.763541848948556,3.08867077025237,ALMANAC
269121,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,5-Aminolevulinic acid hydrochloride,,no_match,-55.8744551455304,0.404952610220903,0.0920192207185418,0.878670770252359,ALMANAC
269186,HL-60,Dasatinib,Dasatinib,exact,ifosfamide,,no_match,-0.68781996454343,4.67062778597355,3.90039514317827,-0.153331702979526,ALMANAC
269305,HL-60,Gefitinib,Gefitinib,exact,Dasatinib,Dasatinib,exact,1.07988065410819,3.42818415769819,-0.534579240676991,1.11333743691903,ALMANAC
269397,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Lapatinib,Lapatinib,exact,-30.9094215704341,-0.783997452903823,1.84715515006537,-4.70936363696081,ALMANAC
269448,HL-60,raloxifene,,no_match,Vandetanib,Vandetanib (ZD6474),exact,-9.09713310770799,0.004161421503228,9.01107021847117,-9.97113130875825,ALMANAC
269479,HL-60,Dasatinib,Dasatinib,exact,amifostine,,no_match,-5.16043769208704,1.84188964331834,3.27607607919163,-3.22134543690849,ALMANAC
269633,HL-60,7803-88-5,,no_match,Sunitinib,Sunitinib,exact,5.18024383418819,-1.02425502108745,-0.564900697773332,-0.368860727371786,ALMANAC
269654,HL-60,Sunitinib,Sunitinib,exact,cis-Platin,,no_match,0.419799177285617,-1.9712595499008,-3.26710165610046,1.50445110010949,ALMANAC
269994,HL-60,55-86-7,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-11.7976730038309,0.0150688854298196,-2.60249811695717,1.37536709041122,ALMANAC
270066,HL-60,CHEMBL17639,,no_match,Imatinib,Imatinib,exact,-29.0468990720068,0.128103820323767,5.91034775228626,-0.911329229747641,ALMANAC
270152,HL-60,Imatinib,Imatinib,exact,7803-88-5,,no_match,-29.9939652206959,-9.15268292927764,6.25545686042714,-29.7044428140906,ALMANAC
270205,HL-60,Sorafenib,Sorafenib,exact,55-86-7,,no_match,-49.12146676497,-7.58134858626128,2.19436654627892,-17.0666488291521,ALMANAC
270423,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,allopurinol,,no_match,-19.5852540083528,7.2151512553045,6.57660230419704,7.34089299247459,ALMANAC
270754,HL-60,Fludarabine Base,,no_match,Dasatinib,Dasatinib,exact,-1.56938302138202,-3.98749432705261,-3.18991270540931,-2.91466256308098,ALMANAC
271304,HL-60,Nilotinib,Nilotinib,exact,Emcyt (Pharmacia),,no_match,3.2633664150808,1.32906873975206,-3.59179756558055,3.26342710550297,ALMANAC
271323,HL-60,Imatinib,Imatinib,exact,cyclophosphamide,,no_match,4.14459872320829,8.84039414445416,6.86647815961552,3.33750347448577,ALMANAC
271441,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,CHEMBL17639,,no_match,-4.56751382102739,4.57962630302444,3.78497995153476,3.66765494856527,ALMANAC
271847,HL-60,Sunitinib,Sunitinib,exact,Zanosar,,no_match,5.46714356555684,-2.59204985683571,-4.3880416953617,-4.01466256308095,ALMANAC
271927,HL-60,Nilotinib,Nilotinib,exact,Dasatinib,Dasatinib,exact,4.77399368890847,-0.696711456829538,-2.69138956932226,0.995337436919031,ALMANAC
272035,HL-60,Imatinib,Imatinib,exact,ifosfamide,,no_match,-4.0876388666778,3.48034840749071,4.25856362453622,-3.54666503631286,ALMANAC
272879,HL-60,hydroxyurea,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-1.4433378402081,-1.55353162527042,-3.27758102542977,-2.09160968007545,ALMANAC
273275,HL-60,Quinacrine hydrochloride,,no_match,Bortezomib,Bortezomib (Velcade),exact,-44.9387451108044,-1.2299215598132,0.925353364818985,-3.15574806631351,ALMANAC
273536,HL-60,Imatinib,Imatinib,exact,Fulvestrant,,no_match,1.42505958335241,-1.3548219553306,-2.37179031570209,-5.55021811863654,ALMANAC
273682,HL-60,thiotepa,,no_match,Sunitinib,Sunitinib,exact,-10.4563593846206,1.02505934645082,3.35249930567781,-9.65272079118658,ALMANAC
274776,HL-60,Sunitinib,Sunitinib,exact,allopurinol,,no_match,-22.3689459452443,-6.86906801339828,-4.99689902698634,-3.11052822245653,ALMANAC
275326,HL-60,Dasatinib,Dasatinib,exact,Erlotinib hydrochloride,Erlotinib,exact,1.33160429369916,-2.77365185098735,-2.14418838974693,-2.19082903042948,ALMANAC
275684,HL-60,7-Ethyl-10-hydroxycamptothecin,,no_match,Sunitinib,Sunitinib,exact,-44.5281095086997,-2.3631678936231,-0.934086963776431,-2.12793028576175,ALMANAC
275740,HL-60,amifostine,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-17.0067283396955,-2.26993084642409,6.17261589118194,-15.2933317029795,ALMANAC
275749,HL-60,Gefitinib,Gefitinib,exact,pipobroman,,no_match,-13.8656753689847,6.51579873869604,6.40236480350988,8.05993694884029,ALMANAC
275947,HL-60,Vincristine sulfate,,no_match,Nilotinib,Nilotinib,exact,-20.1320914022696,7.25927715141058,6.80504549788431,3.863144868189,ALMANAC
276358,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,amifostine,,no_match,-16.4057658935115,1.20496232519214,1.78054110712223,0.260898825074351,ALMANAC
276569,HL-60,Imatinib,Imatinib,exact,mitomycin C,,no_match,-44.5085483107173,2.29702801773798,2.13885269967712,-1.18998216248538,ALMANAC
276606,HL-60,Lapatinib,Lapatinib,exact,mitomycin C,,no_match,-45.7778330607658,-0.684603902960421,0.405491643265647,-2.84013901109404,ALMANAC
276766,HL-60,7-Ethyl-10-hydroxycamptothecin,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-22.5870832881106,-5.86626959964956,-2.75463977485759,-3.23450749560416,ALMANAC
277249,HL-60,Sorafenib,Sorafenib,exact,ADM hydrochloride,,no_match,-8.03782681614197,-2.40671189294275,-1.1932849551731,-1.52579163720547,ALMANAC
277461,HL-60,Zanosar,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-5.03839410833669,-3.03191047258864,-0.506819294821155,-4.39869043243178,ALMANAC
277816,HL-60,Imatinib,Imatinib,exact,amifostine,,no_match,-8.39080859185449,6.01769196892323,10.3205182493378,-9.00555392520176,ALMANAC
278101,HL-60,docetaxel,,no_match,Bortezomib,Bortezomib (Velcade),exact,-3.32361067371907,-3.87565840536999,-1.25783535021465,-4.87352584409129,ALMANAC
278246,HL-60,Vincristine sulfate,,no_match,Imatinib,Imatinib,exact,-54.5191116765236,-1.51108233091305,-1.28476048784543,-3.52466256308097,ALMANAC
278350,HL-60,Dasatinib,Dasatinib,exact,anastrozole,,no_match,1.79303819597905,0.136954629082978,1.00631451903525,4.64200410358569,ALMANAC
278520,HL-60,5-Fluoro-2'-deoxyuridine,,no_match,Bortezomib,Bortezomib (Velcade),exact,-10.8907730131643,2.65631667132547,-0.875360366971536,1.84863660007815,ALMANAC
278552,HL-60,Uramustine,,no_match,Dasatinib,Dasatinib,exact,7.09651066912827,8.5525722517406,8.53847970517371,7.33322632580792,ALMANAC
278574,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,pipobroman,,no_match,-16.8625448391219,-0.0880253996301815,2.93445850990973,-13.9938319022977,ALMANAC
278850,HL-60,thiotepa,,no_match,Dasatinib,Dasatinib,exact,-0.331934488334974,-2.09032141842866,-3.84757774530037,-1.07910700752541,ALMANAC
279563,HL-60,Lenalidomide,Lenalidomide,exact,bleomycin,,no_match,-4.53189567265878,-2.09373419758772,-4.20223444001495,-4.33277367419208,ALMANAC
279843,HL-60,CHEMBL17639,,no_match,Lapatinib,Lapatinib,exact,-43.9531466399907,-7.52718737334584,-1.7563342425303,-9.756855131811,ALMANAC
280237,HL-60,Pralatrexate,,no_match,Erlotinib hydrochloride,Erlotinib,exact,1.36845100574372,-4.91026802741229,-3.6840443221897,-2.26244034085876,ALMANAC
280407,HL-60,55-86-7,,no_match,Bortezomib,Bortezomib (Velcade),exact,-6.04549709618983,1.38099642668701,-0.285279998354197,1.06558954967241,ALMANAC
280738,HL-60,Triethylenemelamine,,no_match,Bortezomib,Bortezomib (Velcade),exact,-0.805606306392572,1.09156961929946,0.685359462362931,2.04009377216962,ALMANAC
281509,HL-60,6-Thioguanine,,no_match,Dasatinib,Dasatinib,exact,0.73707234054855,2.84326263504816,0.899334987583913,1.33367077025236,ALMANAC
281706,HL-60,Sunitinib,Sunitinib,exact,Co-V,,no_match,2.09097281228061,-3.68302595308417,-2.82530283588828,-2.98132922974764,ALMANAC
281768,HL-60,raloxifene,,no_match,Dasatinib,Dasatinib,exact,-5.21526874133815,5.08413242562309,10.4833256417217,-6.2811120328367,ALMANAC
281950,HL-60,Dasatinib,Dasatinib,exact,Procarbazine hydrochloride,,no_match,1.94939718834908,2.78328432681798,0.136364796270874,1.29104303464014,ALMANAC
282042,HL-60,Imatinib,Imatinib,exact,158798-73-3,,no_match,-23.9674937349212,-2.86414866194113,10.9345638447278,-24.4444428140906,ALMANAC
282074,HL-60,Imatinib,Imatinib,exact,allopurinol,,no_match,-14.3134019537287,1.37149837962319,5.67731638971552,-11.2588872585351,ALMANAC
282255,HL-60,paclitaxel,,no_match,Sunitinib,Sunitinib,exact,-23.4195459283445,1.33719972498651,1.24319775254675,-1.82383190229768,ALMANAC
282318,HL-60,celecoxib,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-5.2932375059703,-1.68047962145876,0.0423858718512683,-4.35660525826008,ALMANAC
282548,HL-60,Vorinostat,,no_match,Bortezomib,Bortezomib (Velcade),exact,3.21974301480893,5.90733382578032,2.33632403962495,4.69091860035316,ALMANAC
282897,HL-60,Sorafenib,Sorafenib,exact,Zanosar,,no_match,4.20739616335798,1.22709450870635,-1.48176085761586,-0.196884785303184,ALMANAC
282901,HL-60,hydroxyurea,,no_match,Nilotinib,Nilotinib,exact,-5.32802786962445,1.88887273128074,-8.18595279564497,-2.52129957625544,ALMANAC
282920,HL-60,Nilotinib,Nilotinib,exact,Trisenox,,no_match,-9.67245415079294,0.80740252410978,-0.0071883825600633,-0.055408258442696,ALMANAC
283215,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Pralatrexate,,no_match,6.23482875711213,0.637622824568938,2.30759433777903,6.29222385257598,ALMANAC
283514,HL-60,5-Fluoro-2'-deoxyuridine,,no_match,Imatinib,Imatinib,exact,-3.58287289643129,-7.76918707959316,-0.989074443295858,-10.2502181186365,ALMANAC
283693,HL-60,raloxifene,,no_match,Bortezomib,Bortezomib (Velcade),exact,-80.1415703534652,16.6420483083095,18.1087564977198,10.6066682970205,ALMANAC
283983,HL-60,Sunitinib,Sunitinib,exact,6-Mercaptopurine,,no_match,-4.44076480624514,2.60574457292143,-3.30509495355543,0.718636600078159,ALMANAC
284756,HL-60,Lapatinib,Lapatinib,exact,methotrexate,,no_match,-24.4973261072969,-2.13579320487676,-0.509099371410909,-1.7044377887794,ALMANAC
284978,HL-60,Lapatinib,Lapatinib,exact,Zanosar,,no_match,-7.34648508738185,4.12899505689487,4.58064605205975,-6.70888725853508,ALMANAC
285116,HL-60,raloxifene,,no_match,Pazopanib hydrochloride,Pazopanib (GW786034),exact,-9.5505238904378,15.8843878823758,19.4127064533322,-10.7346513812314,ALMANAC
285183,HL-60,mitomycin C,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-45.6372313364183,-5.38215245767385,-2.32088178339876,-5.44352179847766,ALMANAC
285379,HL-60,5-Fluoro-2'-deoxyuridine,,no_match,Nilotinib,Nilotinib,exact,-15.3164078174802,8.23171518704616,1.99479838238645,-6.02049856896434,ALMANAC
285550,HL-60,Lapatinib,Lapatinib,exact,Procarbazine hydrochloride,,no_match,-14.09407992951,1.13342714518792,6.3563755552606,-14.377776147424,ALMANAC
285778,HL-60,Imatinib,Imatinib,exact,Vinblastine sulfate,,no_match,3.25124631179337,3.99177325422025,7.23479495973643,0.944416421306066,ALMANAC
285940,HL-60,Lapatinib,Lapatinib,exact,Pralatrexate,,no_match,-0.223399516983761,-0.330072562561518,1.49952941047163,1.77555718590932,ALMANAC
286125,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Retinoic acid,,no_match,-5.73764869827716,-4.13484646092008,-4.14613543165855,-5.42129957625545,ALMANAC
286190,HL-60,thiotepa,,no_match,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,3.87215636282492,2.49056852623162,2.49456500249157,6.88964709779471,ALMANAC
286579,HL-60,Sunitinib,Sunitinib,exact,NSC-127716,,no_match,23.2666089706498,-1.92822622498428,7.27495168657779,6.1653136160266,ALMANAC
286962,HL-60,Nilotinib,Nilotinib,exact,Co-V,,no_match,-10.2704927168748,-6.57648192565132,2.07940502661207,-11.736694689805,ALMANAC
286978,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Sunitinib,Sunitinib,exact,-11.1599291778383,1.06584897054414,4.65419858804755,-8.36827634674212,ALMANAC
287512,HL-60,Carboplatinum,,no_match,Dasatinib,Dasatinib,exact,-3.33194552925645,-0.779088068192788,0.339915383565118,-2.32605412451989,ALMANAC
287588,HL-60,Pralatrexate,,no_match,Bortezomib,Bortezomib (Velcade),exact,-1.75013741756697,-3.03747570726832,-0.9875587944464,-4.01768400560814,ALMANAC
288240,HL-60,Fludarabine Base,,no_match,Imatinib,Imatinib,exact,-33.6689196473879,-1.22978353247388,2.27920517823674,-5.57583345224487,ALMANAC
288363,HL-60,celecoxib,,no_match,Dasatinib,Dasatinib,exact,-0.653634799764449,8.54795524566122,3.75094648659613,1.14222385257603,ALMANAC
288636,HL-60,actinomycin D,,no_match,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,1.33491584167222,0.400150892609377,-2.90140163350507,4.16889554455394,ALMANAC
288686,HL-60,CHEMBL277800,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-2.29712330143245,2.20162784136741,1.0781474797785,-0.978030066588532,ALMANAC
289364,HL-60,Imatinib,Imatinib,exact,55-86-7,,no_match,-16.052258536673,-3.44067754188692,-2.57539454364062,-0.301174162270827,ALMANAC
289467,HL-60,Sorafenib,Sorafenib,exact,ifosfamide,,no_match,6.85513792967678,3.46960313230048,0.777571135538453,1.59755965914125,ALMANAC
289841,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Fulvestrant,,no_match,4.44057337843445,5.78147841379684,4.24767510302548,1.18533743691904,ALMANAC
289977,HL-60,Sorafenib,Sorafenib,exact,Co-V,,no_match,-5.93073715240714,0.807980626597459,4.13307138898602,-6.64222059186841,ALMANAC
290020,HL-60,actinomycin D,,no_match,Lapatinib,Lapatinib,exact,3.07170803112915,13.2618851743528,11.032970181804,10.4942559793001,ALMANAC
290269,HL-60,Dasatinib,Dasatinib,exact,Sunitinib,Sunitinib,exact,0.253961298762118,2.32834146361776,0.304517352483073,0.422283630628818,ALMANAC
290427,HL-60,5-Fluoro-2'-deoxyuridine,,no_match,Dasatinib,Dasatinib,exact,-6.03419557845358,1.10210281381116,-0.661165839487139,-2.62383190229768,ALMANAC
290506,HL-60,dacarbazine,,no_match,Dasatinib,Dasatinib,exact,-2.93515696891495,0.574970594839842,1.56236041976476,-2.18441411632173,ALMANAC
290727,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,7803-88-5,,no_match,-4.97046031824243,-2.26427499218819,-9.01072109258308,-4.78272079118657,ALMANAC
291108,HL-60,Imatinib,Imatinib,exact,Vorinostat,,no_match,-46.5657834333078,2.3919015220055,8.95890459538187,-12.9953373238197,ALMANAC
291211,HL-60,Fludarabine Base,,no_match,Sunitinib,Sunitinib,exact,-10.742193150469,2.38295440360694,3.29297391941359,-10.0038319022977,ALMANAC
291240,HL-60,Vincristine sulfate,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-0.0685478722513756,-2.42273821372465,-3.53705978090714,1.11429193646045,ALMANAC
291616,HL-60,Imatinib,Imatinib,exact,Romidepsin,,no_match,-76.3367618429414,1.32573611191786,5.9458974057015,-9.76106590986538,ALMANAC
291682,HL-60,actinomycin D,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-18.3870475371827,-8.98381597529335,-0.343274661703237,-17.7912501222052,ALMANAC
291693,HL-60,cyclophosphamide,,no_match,Bortezomib,Bortezomib (Velcade),exact,-0.709979282491165,-0.414181104631237,0.154083497633692,-0.611017338941479,ALMANAC
292667,HL-60,paclitaxel,,no_match,Dasatinib,Dasatinib,exact,5.84809941811646,-1.88742586908025,-1.12437384640257,-0.279107007525412,ALMANAC
292843,HL-60,raloxifene,,no_match,Sunitinib,Sunitinib,exact,10.1002265385171,21.6899316146703,16.0362061337265,12.2944460747983,ALMANAC
292967,HL-60,Carboplatinum,,no_match,Imatinib,Imatinib,exact,-14.4081933178017,-3.66598934749201,-1.60645465409699,-5.79132922974763,ALMANAC
293244,HL-60,CHEMBL277800,,no_match,Dasatinib,Dasatinib,exact,-16.720980714579,2.0754331759564,2.17956223656757,0.732834764368993,ALMANAC
293260,HL-60,Nilotinib,Nilotinib,exact,Lapatinib,Lapatinib,exact,-4.6813473355269,1.66180570752928,4.44664574991055,-6.29564335674673,ALMANAC
293397,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Erlotinib hydrochloride,Erlotinib,exact,-7.61168226227284,-0.451959124347657,5.94802666125773,-8.1760541245199,ALMANAC
293714,HL-60,Bortezomib,Bortezomib (Velcade),exact,cis-Platin,,no_match,-7.31851245598343,1.496665150214,1.90321447459174,3.10409154223916,ALMANAC
294104,HL-60,Dasatinib,Dasatinib,exact,busulfan,,no_match,3.14978469638771,-2.07108168072157,-2.4783220494372,3.32120488328074,ALMANAC
294201,HL-60,thiotepa,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-14.7323742573573,-6.5423201633328,-1.58757607253399,-9.03678949587917,ALMANAC
294429,HL-60,Sunitinib,Sunitinib,exact,Pralatrexate,,no_match,0.977810238224519,0.278677660858432,2.51289799173566,2.96111274146488,ALMANAC
294660,HL-60,temozolomide,,no_match,"Azacytidine, 5-",Azacytidine,fuzzy,-11.1254512471319,-4.65041984151681,-3.04283077547067,-2.88134719276102,ALMANAC
294817,HL-60,altretamine,,no_match,Dasatinib,Dasatinib,exact,-6.3698904331185,0.494008936818138,3.0971693334304,-4.01809327359644,ALMANAC
294915,HL-60,methotrexate,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-29.0461250073141,5.02033190432136,6.35697147620357,6.43533743691901,ALMANAC
295297,HL-60,letrozole,,no_match,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,7.12144857395269,1.91868680744766,4.44353257077898,7.76222887788728,ALMANAC
295441,HL-60,Sunitinib,Sunitinib,exact,Erlotinib hydrochloride,Erlotinib,exact,15.481048037764,3.00650792433497,4.52061128326858,5.27753583824883,ALMANAC
295558,HL-60,7-Ethyl-10-hydroxycamptothecin,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-62.8854592423541,6.5098234033908,13.4124553825616,8.67089299247459,ALMANAC
296011,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Quinacrine hydrochloride,,no_match,-11.4169841748959,-0.586986723764865,-2.86737539667913,3.01320464624178,ALMANAC
296217,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,busulfan,,no_match,2.24761787002272,-2.35431239823693,-1.10950192940923,4.34206971423824,ALMANAC
296227,HL-60,Nilotinib,Nilotinib,exact,allopurinol,,no_match,4.29924132240664,4.82647476261836,2.73439854664121,6.06978188136348,ALMANAC
296372,HL-60,Dasatinib,Dasatinib,exact,5-Aminolevulinic acid hydrochloride,,no_match,-9.55792438105111,1.49785062498051,2.61429277025334,-9.49999836964619,ALMANAC
296606,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,TOPOTECAN HYDROCHLORIDE,,no_match,1.60491617569555,0.558726026795259,-0.476879265565605,2.21564932772519,ALMANAC
296719,HL-60,Nilotinib,Nilotinib,exact,Ixabepilone,,no_match,-27.5333295326423,3.35691059040797,3.0393475503462,0.0955733930701655,ALMANAC
297356,HL-60,Sorafenib,Sorafenib,exact,TOPOTECAN HYDROCHLORIDE,,no_match,-72.684348131243,-4.56732564200499,0.546617981251998,-9.80110948075734,ALMANAC
297552,HL-60,Sorafenib,Sorafenib,exact,Quinacrine hydrochloride,,no_match,-19.2783501762246,-3.04423171011181,-5.47646036997228,-3.04803006658851,ALMANAC
297985,HL-60,6-Mercaptopurine,,no_match,Erlotinib hydrochloride,Erlotinib,exact,-8.53479630525365,-3.30241182698912,-0.657385036440501,-1.89169911162043,ALMANAC
298359,HL-60,Gefitinib,Gefitinib,exact,Melphalan hydrochloride,,no_match,1.3480266174015,5.14267884617972,5.02250019172361,4.2133028866037,ALMANAC
298456,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Vandetanib,Vandetanib (ZD6474),exact,-4.10979618212067,19.670138762755,17.838417497333,-4.76866503631286,ALMANAC
298543,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Vandetanib,Vandetanib (ZD6474),exact,-21.1149250430097,-5.23151719278865,6.98329605871677,-20.5452763467421,ALMANAC
298619,HL-60,Abiraterone,,no_match,Vandetanib,Vandetanib (ZD6474),exact,2.40131086840153,11.7336261122974,6.4181969491897,3.29791674553413,ALMANAC
298729,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Vandetanib,Vandetanib (ZD6474),exact,-4.8222630298139,4.75612250300148,4.11114212844037,-3.7219092858542,ALMANAC
298770,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Vandetanib,Vandetanib (ZD6474),exact,-22.5305445766707,-3.31730737639755,-2.12847577894156,-10.8670006328006,ALMANAC
298854,HL-60,Axitinib,Axitinib (AG-013736),exact,Vandetanib,Vandetanib (ZD6474),exact,-6.0612760744069,4.28079947251822,0.3686425776087,-2.82755145196984,ALMANAC
298908,HL-60,Gefitinib,Gefitinib,exact,temozolomide,,no_match,-6.91964111631054,9.56006641608691,1.17522038722132,3.4515060511588,ALMANAC
298938,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Vandetanib,Vandetanib (ZD6474),exact,-9.7711168161146,2.66284687198492,10.3213993094688,-11.2913156442535,ALMANAC
299097,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,temozolomide,,no_match,-0.619398346858971,15.308343801872,12.4806746533283,0.475168097702302,ALMANAC
299262,HL-60,Lenalidomide,Lenalidomide,exact,temozolomide,,no_match,0.55963179874764,6.9534976047498,3.11812141665608,1.16378188136346,ALMANAC
299362,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Vincristine sulfate,,no_match,-43.7265331641057,38.9693062554546,44.426623957078,22.7371682970204,ALMANAC
299420,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,temozolomide,,no_match,-23.6640072603153,2.14327579963785,14.8776062126938,-22.0410539252018,ALMANAC
299514,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Vincristine sulfate,,no_match,-39.884148661238,12.7902322754665,13.3892667893707,3.24946993341148,ALMANAC
